__v,_id,attributes,description,external_url,image,name,owner,token_id
0,61f6382035cfdb04593b565f,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""45"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #45 - Tower #1,null,https://lh3.googleusercontent.com/Qh_HAmKPFH9wp7uQGeW-6uD0c8jxingCVNvWh6S6e8AGMljOVk-paB8vVVpF2yO1oVhdeyGx0WMBa1b39FDzJinJ9p_4Ikx4Tq8TBQ,Apt #21 - Floor #45 - Tower #1,0x0000000000000000000000000000000000000000,76865109
0,61f6382035cfdb04593b5675,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""36"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #36 - Tower #1,null,https://lh3.googleusercontent.com/btBIM4VsgsxRIZKPz7rxlYO5iA1EysF1H_Q2TkNmJgTEU3JRIBwDGvfWLHpMbhcbUZJPoLXUOqT5zE06Qq1KKCTXZQJyBl-YK2BKCA,Apt #21 - Floor #36 - Tower #1,0x0000000000000000000000000000000000000000,76044765
0,61f6382035cfdb04593b5673,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""45"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #45 - Tower #1,null,https://lh3.googleusercontent.com/YVx3Y9wsHuXDJjujw8bUjVU1rYTzv9KTW8jUgRPNa-R7aDe2LxnNFf8QWXfU2gM7RRwYWSJpaUI64MbgpUPK9qptmbAA0ZdHaIv1bA,Apt #1 - Floor #45 - Tower #1,0x0000000000000000000000000000000000000000,76813447
0,61f6382035cfdb04593b5689,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""36"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #36 - Tower #1,null,https://lh3.googleusercontent.com/3Yh_17JZMnRLAXG0IOh63ONdcQLFkr6V7R3SIuUXYFvihze71SkG6ll2LTseE4rUOFZ2yU3R6_poOZKFPukirWf1F2aEJANX_cyK,Apt #1 - Floor #36 - Tower #1,0xad2577784b6df0c060549666a87b27ccfab94032,76000841
0,61f6382035cfdb04593b569d,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""35"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #35 - Tower #1,null,https://lh3.googleusercontent.com/4KNEZrhuZTyRqrjPADmY73gg_wx3P4ZPVDFkD7QyUhhjjLP6qlk35axu4nVVVAUf8Ur3XaV8IooMeyULrvEnPjbb1vrg5r0R3YVKhw,Apt #1 - Floor #35 - Tower #1,0x707538f5eb60b4044fbf62013b386b6f87d25eaf,75934643
0,61f6382035cfdb04593b569f,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""40"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #40 - Tower #1,null,https://lh3.googleusercontent.com/hRp7UfEg-j3H4sgIHzvKzfsvqkEJzTfBj7E7SdOXdPaIvgc6Dp4NdWafO5wa10MMaXcQXbH29p8s7iCstPn7b1gB6WgxqPDjn7ZCxw,Apt #21 - Floor #40 - Tower #1,0x0000000000000000000000000000000000000000,74378471
0,61f6382035cfdb04593b56b3,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""40"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #40 - Tower #1,null,https://lh3.googleusercontent.com/79vndwhXTu744y39yhDjM1T_XGRCptU7-BD4i0YCOpe0tmN1RscZXXML87TM1EE5ZBAaWFpjddJLDq0oOw8c3tnmio1Hjx5yBrSyA9g,Apt #1 - Floor #40 - Tower #1,0xc224610b15e888f2c3c29db65d116c6015e0d79d,74310688
0,61f6382035cfdb04593b56b5,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""39"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #39 - Tower #1,null,https://lh3.googleusercontent.com/5m6ackxfqvLEpA4Denw-0U-SrgX17j6_7dB2Qc6PYf35ero2yCqtvtRrkYgaejMHVr0gplMzsJ7VRJlTPiZlrSmh02YDHgSy3bUKNw,Apt #21 - Floor #39 - Tower #1,0x0000000000000000000000000000000000000000,74147310
0,61f6382035cfdb04593b56c9,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""39"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #39 - Tower #1,null,https://lh3.googleusercontent.com/-pJi6EPSOKjyWZTg88gVtr1ZO7kLUqMVUcBRalCXrlj4jq85tiIePyyNRlkHTPcRiKFZ8dPUQTMKPnHe8U9TTO3Ci98OkQBaTULuhw,Apt #1 - Floor #39 - Tower #1,0x9fa95cadc7fd82f030bd757c1bc0157cf8c4b859,74131732
0,61f6382035cfdb04593b56e1,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""37"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #37 - Tower #1,null,https://lh3.googleusercontent.com/5ZYhgxNUhvoyMFrb5ctQnbZzIzvbE9SUapGnv8l_8ccoU15q_mh7jrrBcYdE5zrxKfljoVmTPU4BnU44KsKHs_iVqvY6ZepluOMLfw,Apt #21 - Floor #37 - Tower #1,0x0000000000000000000000000000000000000000,73535481
0,61f6382035cfdb04593b56df,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""38"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #38 - Tower #1,null,https://lh3.googleusercontent.com/1UAIGL1f7HJKvFDn3vUuJyLMwnqgqIIuqIYcWa83NtBNE9I-6UWFsB1TLn7o4CBfeAvR71IKsnUmp2vjmwN8ldIfrCUO-39ON2w,Apt #1 - Floor #38 - Tower #1,0x2cfe2fbc3d7523e339f010b32eba2864f402666c,73595073
0,61f6382035cfdb04593b56cb,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""38"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #38 - Tower #1,null,https://lh3.googleusercontent.com/ag19Pc2_-cSV09InA7qv1EyntiTcT_N9NZ8dWDnPsWia6T5fE5LY7pwzLakLQyD71GaLKxhszr9eM0ZDxXwWJ_4bACk-bZ_uFbJxUkI,Apt #21 - Floor #38 - Tower #1,0x0000000000000000000000000000000000000000,73692282
0,61f6382035cfdb04593b56f7,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""27"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #27 - Tower #1,null,https://lh3.googleusercontent.com/5u_tKH3DN0BJUhuZtfXv8xgQ78ZE4pB5RdY68Xz011eJAdfW--_QIjfFGPgzSaNbRwOjFzdcOFGBYMgrCfMPzbBJwoVhnCiF5g7b,Apt #21 - Floor #27 - Tower #1,0x0000000000000000000000000000000000000000,72175364
0,61f6382035cfdb04593b56f5,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""37"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #37 - Tower #1,null,https://lh3.googleusercontent.com/jJP087eC13Rxb9_RBaGXoVQazwGXUxsUVZNhAvkkqBlWxH55efdBNR4YTwe5xp3G1Oo3xKIROvjLpQOw9NDikuhut1l1MEuJbii1g0M,Apt #1 - Floor #37 - Tower #1,0x0c19b5ace0a3ed40d74682d7edf2209a4747100c,73485894
0,61f6382035cfdb04593b570b,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""27"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #27 - Tower #1,null,https://lh3.googleusercontent.com/M23sOCE7grJ8H9_CLPguCwfDt649vwl6VuIbxe3DMeBesiczlDglLfQPtyes2CPZnlJxm5AtNvilyFE9Mo4s-kYfvTND8N24DmeBGw,Apt #1 - Floor #27 - Tower #1,0x8770e06e75daa83c5cb2129bfd0431f9e1da4c84,72141334
0,61f6382035cfdb04593b570d,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""26"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #26 - Tower #1,null,https://lh3.googleusercontent.com/t90Dk-vHStAxhLYlEFHeEiNY9OgQtBDacTnuWIp1JODVPT4WNI6PxqRFymjntU73Lgmb0-PN0CdYizaXp4yHU0NLa7Nd5W3Qq9NZ,Apt #21 - Floor #26 - Tower #1,0x0000000000000000000000000000000000000000,71665700
0,61f6382035cfdb04593b5723,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""25"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #25 - Tower #1,null,https://lh3.googleusercontent.com/WhaqJAT8p4opxJVdhuyujKYZ555EaybMT6vClt0smrJb5mIQIYSw7Sa7Np1SPPHJ4ZDnCLl-5PUcmV_-b4CF7kHbn7ylxe3BcU8o9IQ,Apt #21 - Floor #25 - Tower #1,0x2b1632e4ef7cde52531e84998df74773ca5216b7,71571350
0,61f6382035cfdb04593b5721,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""26"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #26 - Tower #1,null,https://lh3.googleusercontent.com/NreI6BqdXrsbdpkZqHygIlwnQpp-oDpx5crtD1-s90TTXf5fOxIrVNwsP-095LIw1FVsESUYYFtc_jR5XK1Sl8KTnI-pBe9uSxecRw,Apt #1 - Floor #26 - Tower #1,0x2fc49788831d2e26d10b797fee009d9eabae1c8d,71656443
0,61f6382035cfdb04593b5737,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""25"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #25 - Tower #1,null,https://lh3.googleusercontent.com/ZagvPOAt8CjOPVtnDtPwQwPs4IXz2o7lzcz7LfPhUOYBfnpsFrj-3VtWlKlTdk2M_Gen7gRWq0TFlxPcQhAyNXcvfigv5mMWIxChJQ,Apt #1 - Floor #25 - Tower #1,0x22735d91510fa4ca04be2965e848a996c8299c1a,71551156
0,61f6382035cfdb04593b5739,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""35"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #35 - Tower #1,null,https://lh3.googleusercontent.com/dsR-5JHRxkntrRFfctqR02lmSHoCPbLJH6iG_Flihkr5L5x8FblQPX2QlDV_6W3saeOwtnNsOuzSJGmdAmKlDtP_D0_6NGpQcXre6A,Apt #21 - Floor #35 - Tower #1,0xcfc34220dabd0afa999db309d9789a463e344380,71180106
0,61f6382035cfdb04593b573b,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""34"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #34 - Tower #1,null,https://lh3.googleusercontent.com/gwkz-a7UI0kMT_2xu9s7ZjJHmZZo0c1LlE6QBxoAGAs3ZvEWm-n8hEKJqP6iwx5GZkI-i0FXcr9nvt_vzyqIn39qPKpnxL9WC7MPgws,Apt #21 - Floor #34 - Tower #1,0x0000000000000000000000000000000000000000,71101267
0,61f6382035cfdb04593b5751,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""33"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #33 - Tower #1,null,https://lh3.googleusercontent.com/2gWDV1bPOhjKcIfnEiPXnfA_-OVfwoEW4U0AHGNAldto8FPIBZGsyKBkA7sRtoyWbQOiaMa8jCV6FqGidQPtZWcnLRZnKbLIQ4Qqrdc,Apt #21 - Floor #33 - Tower #1,0x0000000000000000000000000000000000000000,70492796
0,61f6382035cfdb04593b5765,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""33"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #33 - Tower #1,null,https://lh3.googleusercontent.com/tdvISvnNgQIYwGlHZOd2UOfCeT4o7CtIVn0oMzhAdK0IfrqdO-ceEO_TmBa3d3ikdd4XTXwod0F3fS7j7P0dMeAtM3vHCAuBUoDitA,Apt #1 - Floor #33 - Tower #1,0xfa244489a96dc76ef755d52175e099150be83b56,70484381
0,61f6382035cfdb04593b574f,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""34"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #34 - Tower #1,null,https://lh3.googleusercontent.com/U1Xefn-WtCcn5Ym3YwWGS3TCBnNMaxA_NqSvOdFNNfji3lerKCThgrSxk-JC5qB9WuOySE06Ve2I6xujRjbOsbLuBDQwmN9T7hf_eWQ,Apt #1 - Floor #34 - Tower #1,0x3e9a8a9c5c1a89f4e1f8f61f97cc54a0e05192cc,71063088
0,61f6382035cfdb04593b5767,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""32"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #32 - Tower #1,null,https://lh3.googleusercontent.com/8URH2VZGjkT6NfUnFNtqRHNHk6TzOapNt2kBbgh_D2aOvzeVYkLBu2rW33W-_McC00vGALcaL2ktWPbboMi-T-krOTmmzod1IbfWq5Q,Apt #21 - Floor #32 - Tower #1,0xb8367f1b23b6e08e54f447ea3964c027e893ee1c,69609916
0,61f6382035cfdb04593b577b,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""32"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #32 - Tower #1,null,https://lh3.googleusercontent.com/sj5tpRQhfY2LUiTpDW9Y98NK8SRZ3nwmFC27KTR1ZXrlqr0l7vWYeuEquJv2sAsBSevyfN9s3TvnE7eA4hdvwMu1WbBjEtqbMXsA,Apt #1 - Floor #32 - Tower #1,0x0000000000000000000000000000000000000000,69578105
0,61f6382035cfdb04593b577d,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""31"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #31 - Tower #1,null,https://lh3.googleusercontent.com/UrpLN05HvgOuJsNqvQd3XWcsHVnaQ8Twuzmckis29iOwztxoFWg6HATQzEFAp_6oL2awuClVRXLrpgv4TzJsQ5TGjNynP_-J5B_AGg,Apt #21 - Floor #31 - Tower #1,0x0000000000000000000000000000000000000000,69245856
0,61f6382035cfdb04593b5793,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""30"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #30 - Tower #1,null,https://lh3.googleusercontent.com/ENk_JKihzYUPPh23Jvf6gNfLylaCZIX1OqLNtIcgvGww7Uw3mV2q47D1gHHsyKImUhGR5Q6XCyUeVf8pMq33QP7IpZvIZFAPzvD2,Apt #21 - Floor #30 - Tower #1,0x0000000000000000000000000000000000000000,69224602
0,61f6382035cfdb04593b5791,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""31"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #31 - Tower #1,null,https://lh3.googleusercontent.com/rfvQ3bRVzriYAbJjsCaVb_tejQgdDAGzPC1UhnLNMN92Go4kj4POm6x8v-8h5gNyF34-4Oy3JuCPWfe7DN2PmzX54lFvuT75yzVe,Apt #1 - Floor #31 - Tower #1,0x938a85e509b8195ee4427b35ce9b1908c3fa3e3e,69236127
0,61f6382035cfdb04593b57a7,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""30"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #30 - Tower #1,null,https://lh3.googleusercontent.com/OuDIqDZnmP1_SIHvkeYoA5h-CPz5w0SqC94OzP689MAjdIUThh6Jlcxj_H6DBGsQxECHkUjrFOJkXwwpY5D_3tUCGl8wahA1WpKfnQ,Apt #1 - Floor #30 - Tower #1,0x8c718596408f5f9c72c5c50b7c2de262bc0474a4,69211140
0,61f6382035cfdb04593b57a9,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""24"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #24 - Tower #1,null,https://lh3.googleusercontent.com/O49GhUeYg4Am-_-Ss26I5W_T0srv_9RVzkXJOxtn5ez8YiRHT_siCwMWHHeTM19crFWAH97QQTSLlEJcRTIiEKrJdPch3sSwKEA6PEQ,Apt #21 - Floor #24 - Tower #1,0x0000000000000000000000000000000000000000,68401203
0,61f6382035cfdb04593b57bd,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""24"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #24 - Tower #1,null,https://lh3.googleusercontent.com/qdJdw9f8ZA9VMEUnmExQ2c1UwCaRKN4QY8isPi6FQrY4-mmLTA50oG0QdoSUDNKPHtvEvFocLdpnXqscIZnQoIISO3BDlv_t1MWt,Apt #1 - Floor #24 - Tower #1,0x7b375f59a1ccf1a53ff849c761265b5a8024383b,68368068
0,61f6382035cfdb04593b57bf,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""23"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #23 - Tower #1,null,https://lh3.googleusercontent.com/xC16778o-VwbZ6G5M4g84JDrh5A5abfs5ElyhPazlLfpRk-Zh8axK4kUJ_jFSk9DeUSW5l8VRKdHWXFZJfvo06fA_bV03ZfFox9N1Q,Apt #21 - Floor #23 - Tower #1,0xe0cb36b8d5065247b1cea567b3d6471b97071763,68273251
